str_of_words,is_person,type
Q2194968,0,org
Landschapsbeheer Nederland,0,org
Q2196616,0,org
Common Cause,0,org
Q2198862,0,org
Chinese Temples Committee,0,org
Q2200299,0,org
Q2200353,0,org
Q2202560,0,org
Q2202892,0,org
National Front,0,org
Q2203751,0,org
Q2204530,0,org
Nederlands Auschwitz Comité,0,org
Q2208106,0,org
Q2208278,0,org
Q2208455,0,org
Q2211735,0,org
Q2212089,0,org
Q2212335,0,org
Zuid-Hollands Landschap,0,org
Q2214043,0,org
Salzburg Global Seminar,0,org
Christian Democratic Youth Appeal,0,org
SamKochAvto,0,org
Q2218237,0,org
Netherlands Leprosy Relief,0,org
NGO Monitor,0,org
Hivos,0,org
Q2220664,0,org
Q2223833,0,org
Q2224225,0,org
Baseline Surface Radiation Network,0,org
Q2225467,0,org
Q2226384,0,org
Q2227713,0,org
Q2228262,0,org
Scalable Coherent Interface,0,org
Q2230418,0,org
Habonim Dror,0,org
Q2233121,0,org
Q2233428,0,org
Stichting Instandhouding Kleine Landschapselementen in Limburg,0,org
Q2236623,0,org
Q2237426,0,org
Flemish Office of the Children's Rights Commissioner,0,org
Q2238997,0,org
Q2241919,0,org
Q2242240,0,org
Q2243027,0,org
KSJ-KSA-VKSJ,0,org
Q2245390,0,org
Q2246008,0,org
Q2246712,0,org
Q2247491,0,org
Q2249145,0,org
Society of Petroleum Engineers,0,org
Q2253722,0,org
MI3,0,org
Q2254079,0,org
Havana 3am,0,org
Supreme Council of Ethnikoi Hellenes,0,org
People Against Gangsterism and Drugs,0,org
Q2256014,0,org
Schweizerische Politische Korrespondenz,0,org
Swiss Numismatic Society,0,org
Swiss University Conference,0,org
Union patronale suisse,0,org
Swiss Farmers' Union,0,org
Schweizerischer Israelitischer Gemeindebund,0,org
Mieterverband,0,org
Schweizerischer Verband evangelischer Arbeitnehmer,0,org
Schweizerischer Werkbund,0,org
Schweizerisches Institut für Kinder- und Jugendmedien,0,org
Swiss National Museum,0,org
Swiss Social Archives,0,org
Q2256823,0,org
HaMahanot HaOlim,0,org
Unified Team Diving,0,org
Q2258858,0,org
British Sub-Aqua Club,0,org
Scientific Committee on Problems of the Environment,0,org
Q2261143,0,org
Technology Foundation STW,0,org
Alexander Herzen Foundation,0,org
Q2263826,0,org
Q2263828,0,org
Q2265388,0,org
United Nations Office of Internal Oversight Services,0,org
Q2267514,0,org
Q2269696,0,org
Dante Alighieri Society,0,org
Q2271461,0,org
Society of Christ Fathers,0,org
Ying On Association,0,org
SURFnet,0,org
Q2273284,0,org
International Council of Christian Churches,0,org
Q2273413,0,org
Ninsee,0,org
South African Academy for Science and Arts,0,org
Swedish Society of Composers,0,org
Basque National Liberation Movement,0,org
Nederlands Instituut voor Zorg en Welzijn,0,org
Q2279746,0,org
Shōrin-ryū Seibukan,0,org
Q2281310,0,org
Q2281521,0,org
Q2284156,0,org
Q2286067,0,org
Q2287916,0,org
Q2289040,0,org
IPCT,0,org
World Professional Association for Transgender Health,0,org
Q2291282,0,org
La Reverdie,0,org
Q2292011,0,org
Q2293967,0,org
SFF-SIG,0,org
Q2294853,0,org
Hybrid organization,0,org
Foras na Gaeilge,0,org
Q2296836,0,org
Society for Psychotherapy Research,0,org
Society for the Promotion of Hellenic Studies,0,org
Society of Illustrators,0,org
Société Française de Physique,0,org
Franciscan Friars of the Immaculate,0,org
Central Asian Cooperation Organization,0,org
SolarAid,0,org
United States Conference of Catholic Bishops,0,org
Q2300911,0,org
Central Policy Unit,0,org
Office of the Ombudsman (Hong Kong),0,org
Stop Huntingdon Animal Cruelty,0,org
Q2301352,0,org
Soviet Information Bureau,0,org
Hong Kong Economic and Trade Office,0,org
The Book Café,0,org
Home Affairs Department,0,org
Q2304299,0,org
Q2305491,0,org
Q2306113,0,org
Chelsea Pitch Owners,0,org
Q2307332,0,org
Q2307383,0,org
Q2307394,0,org
Sparkasse Frankenmarkt,0,org
Q2307437,0,org
Q2307457,0,org
Q2307459,0,org
Q2307485,0,org
Sparkasse Kirchschlag,0,org
Q2307511,0,org
Q2307527,0,org
Q2307572,0,org
Sparkasse Neuhofen,0,org
Sparkasse Neunkirchen,0,org
Sparkasse Oberösterreich,0,org
Q2307623,0,org
Q2307627,0,org
Q2307631,0,org
Q2307637,0,org
Q2307644,0,org
Q2307661,0,org
Q2307662,0,org
Sparkasse Schwyz,0,org
Q2307705,0,org
Q2307712,0,org
Sparkasse Wiesendangen,0,org
Q2307738,0,org
Q2307742,0,org
Sparkasse Feldkirch,0,org
Ghent Bio-Energy Valley,0,org
Q2310124,0,org
Q2311271,0,org
Danish Committee for Aid to Afghan Refugees,0,org
Q2311496,0,org
Q2312087,0,org
Q2312449,0,org
Q2313419,0,org
Q2314933,0,org
Q2315391,0,org
Mariaziekenhuis,0,org
Q2317309,0,org
Jeune Europe,0,org
Urgenta Foundation,0,org
Alliance for the Caucasus,0,org
FaculteitenKonvent Gent,0,org
Handmaids of the Sacred Heart of Jesus,0,org
Q2322845,0,org
Vlaamse Levenstechnische Kring,0,org
Q2324005,0,org
Bibliothécaires Sans Frontières,0,org
State Committee for Radio,0,org
Q2325259,0,org
Q2325692,0,org
Q2326681,0,org
Q2327014,0,org
Q2328120,0,org
Q2328135,0,org
Q2328452,0,org
Q2328702,0,org
Q2330539,0,org
Voluntary Service Overseas,0,org
Cult Awareness Network,0,org
Microsoft Student Partners,0,org
SNV Netherlands Development Organisation,0,org
Q2335567,0,org
Steel Challenge,0,org
Insurance Regulatory and Development Authority,0,org
Q2337157,0,org
German People's Union – National Association of Danube Swabians in Croatia,0,org
Gerontology Research Group,0,org
Q2340847,0,org
Comhaltas Ceoltóirí Éireann,0,org
Q2343136,0,org
Autonomous Action,0,org
Q2344746,0,org
OpenTaal,0,org
Q2345867,0,org
Q2346371,0,org
Q2347374,0,org
Foundation for Nature Conservation,0,org
Q2348537,0,org
Q2349087,0,org
Foundation Work of the New Millenium,0,org
Stihl Timbersports Series,0,org
Voice of Palestine,0,org
Stockholm Environment Institute,0,org
Leisure and Cultural Services Department,0,org
Q2353492,0,org
Television and Entertainment Licensing Authority,0,org
Food and Environmental Hygiene Department,0,org
Housing Department,0,org
Marine Department,0,org
Transport Department,0,org
Q2356141,0,org
Ushahidi,0,org
Esperanto Netherlands,0,org
Vlaams Rechtsgenootschap Gent,0,org
Studenten machen Schule,0,org
StudierendenGesellschaft Witten/Herdecke,0,org
Inter-Agency Standing Committee,0,org
Q2362341,0,org
Q2362416,0,org
Q2362975,0,org
Q2363202,0,org
Sufism Reoriented,0,org
Chilean Council of State,0,org
Mánes Union of Fine Arts,0,org
Q2364380,0,org
Q2365128,0,org
Q2365194,0,org
Sunshine Project,0,org
Q2367480,0,org
Surf Life Saving Australia,0,org
International Sivananda Yoga Vedanta Centres,0,org
The Royal Foundation of The Duke and Duchess of Cambridge and Prince Harry,0,org
Q2370939,0,org
Norwegian People's Aid,0,org
Q2372025,0,org
Swisscontact,0,org
International Institute of Administrative Sciences,0,org
American Astronautical Society,0,org
Q2376491,0,org
International Tibet Network,0,org
Americans United for Separation of Church and State,0,org
Saxony Football Association,0,org
Série noire,0,org
South Baden Football Association,0,org
Q2380932,0,org
Q2381399,0,org
Fabric of Saint Peter,0,org
Q2381529,0,org
South  West German Football Association,0,org
"Ministry of Community Development, Youth and Sports",0,org
Dutch Systems Group,0,org
Q2383580,0,org
Supermode,0,org
Q2384621,0,org
Summer Carnival,0,org
Q2385151,0,org
Q2385340,0,org
Council of Labour and Defence,0,org
Loesje,0,org
Hierarchical organization,0,org
International Solar Energy Society,0,org
Q2390396,0,org
Q2390643,0,org
Birdlife Netherlands,0,org
Q2392603,0,org
Q2393290,0,org
Taprogge,0,org
Q2394682,0,org
Ancient Order of Druids,0,org
Q2397610,0,org
Tea Board of India,0,org
G33,0,org
Supreme Court of Virginia,0,org
Q2399228,0,org
Q2399473,0,org
J. M. Weston,0,org
Kunst en Kennis,0,org
VSBfonds,0,org
Q2401690,0,org
Q2402519,0,org
Q2404488,0,org
Q2405108,0,org
Q2405261,0,org
Tollin/Robbins Productions,0,org
Leiden University Medical Center,0,org
Q2406512,0,org
Société française de biochimie et de biologie moléculaire,0,org
Centre d'Action Laïque,0,org
Teuchos Center,0,org
Q2407144,0,org
"Centre d'études, de recherches et de formation institutionnelles (Paris)",0,org
Union de Pharmacologie Scientifique Appliquée,0,org
Q2407969,0,org
Q2408322,0,org
Q2410338,0,org
Q2410353,0,org
Q2411112,0,org
Katimavik,0,org
Q2411927,0,org
International Quorum of Motion Picture Producers,0,org
Q2412461,0,org
Q2412781,0,org
Q2412989,0,org
Belarusian Association of Journalists,0,org
Q2413629,0,org
Q2417444,0,org
Theodor Fliedner Foundation,0,org
Q2418963,0,org
Q2419354,0,org
Natural Science Collections Alliance,0,org
Alliance Française in Poland,0,org
Q2419999,0,org
Thesis,0,org
Laogai Research Foundation,0,org
Miss Cook Islands,0,org
Q2422576,0,org
Q2423776,0,org
Q2424481,0,org
Q2425737,0,org
Club of Madrid,0,org
Q2430047,0,org
Netherlands Agency for Aerospace Programmes,0,org
Q2433407,0,org
Q2434542,0,org
Minuteman Project,0,org
Q2436213,0,org
Q2436260,0,org
Q2436669,0,org
Q2438169,0,org
Q2439752,0,org
Q2440894,0,org
Q2444029,0,org
Q2444622,0,org
Tostan,0,org
Tibetan Women's Association,0,org
Towarzystwo Bory Dolnośląskie,0,org
Q2447843,0,org
Transatlantic Institute,0,org
Q2448924,0,org
Q2448984,0,org
Q2449030,0,org
Transitforum Austria Tirol,0,org
Transnational Government of Tamil Eelam,0,org
Starfleet Academy,0,org
Chelsea Headhunters,0,org
Q2453346,0,org
Q2454118,0,org
TrueMajority,0,org
Q2456308,0,org
Q2458692,0,org
Q2459278,0,org
Q2459669,0,org
Commission on Elections,0,org
Tunnel über der Spree,0,org
Tupamaros Munich,0,org
Q2460417,0,org
Q2461359,0,org
Americas Cricket Association,0,org
ICC East Asia-Pacific,0,org
Heifer International,0,org
Q2462637,0,org
Q2464058,0,org
II Corps,0,org
Q2465533,0,org
Q2465777,0,org
Q2466421,0,org
Q2467254,0,org
Q2467273,0,org
Q2467374,0,org
Q2467465,0,org
UNGEGN Toponymic Guidelines,0,org
UNOSAT,0,org
Engineers Without Borders (Belgium),0,org
Euromissile,0,org
Sanbo Kyodan,0,org
perzisch,0,org
Q2470230,0,org
Q2470470,0,org
Birthright Israel,0,org
FEDARENE,0,org
Diving Science and Technology,0,org
Q2472447,0,org
Oswaldo Cruz Foundation,0,org
Bhaktivedanta Book Trust,0,org
League for Programming Freedom,0,org
Avocats Sans Frontières,0,org
Aéro-Club de France,0,org
Q2479975,0,org
International Esperanto Institute,0,org
Flanders Music Centre,0,org
Q2481429,0,org
Q2483275,0,org
Q2484207,0,org
World Islamic Call Society,0,org
Latvian National Awakening,0,org
United States Institute of Peace,0,org
Q2485092,0,org
Q2485399,0,org
Independent Investigations Group,0,org
Q2490610,0,org
Onze Lieve Vrouwe Gasthuis,0,org
Q2491729,0,org
Council of Three Fires,0,org
Q2493213,0,org
National Sculpture Society,0,org
Q2493562,0,org
Razumkov Centre,0,org
Union Internationale du Cinéma,0,org
Union of German Socialist Organisations in Great Britain,0,org
Unitarian Universalist Service Committee,0,org
Netherlands Academy of Technology and Innovation,0,org
Universities UK,0,org
UCLES,0,org
International Association for Human Values,0,org
Q2498882,0,org
Foro Ermua,0,org
Q2501848,0,org
USA Boxing,0,org
Q2502036,0,org
Usego,0,org
American Association of Independent Music,0,org
Q2504447,0,org
Q2504517,0,org
Q2505248,0,org
Association for Information and Image Management,0,org
World Movement for Democracy,0,org
German Vegetarian Association,0,org
Q2512307,0,org
Q2513527,0,org
European Network of Transmission System Operators for Gas,0,org
Q2513760,0,org
Association of Polish Artists and Designers,0,org
Q2513861,0,org
Q2514599,0,org
German Machine Tool Builders Association,0,org
Society for Defense against Anti-Semitism,0,org
Q2514967,0,org
Association of the German Farmers Associations,0,org
Q2515443,0,org
Q2515917,0,org
European Congress of Ethnic Religions,0,org
Pontifical Council,0,org
Conspiracy of Fire Nuclei,0,org
Netherlands Institute for Multiparty Democracy,0,org
Botanical Society of America,0,org
Q2520651,0,org
Q2521199,0,org
Q2522103,0,org
Victor Gollancz Ltd,0,org
Q2524069,0,org
Q2524428,0,org
Maatschappij tot Nut van 't Algemeen,0,org
Q2525503,0,org
Q2526282,0,org
Q2526294,0,org
Q2526655,0,org
Vision Kino,0,org
Vishva Hindu Parishad,0,org
National Liberation Front of Tripura,0,org
Volg,0,org
United Nations Office for Project Services,0,org
Associação Brasileira dos Produtores de Discos,0,org
Volksbund für die Unabhängigkeit der Schweiz,0,org
Associação Fonográfica Portuguesa,0,org
People's Solidarity,0,org
ARTICLE 19,0,org
WDL Luftschiffgesellschaft,0,org
Women of Zimbabwe Arise,0,org
William Alanson White Institute,0,org
Saturn,0,org
The Girl Guides Association of Kiribati,0,org
Alfanar,0,org
Council of State of Geneva,0,org
Q2547527,0,org
Homo LesBische Federatie Nederland,0,org
Jeune France,0,org
Zhentarim,0,org
Q2551262,0,org
Confederated Tribes of Siletz Indians,0,org
Wassersportverein Basel,0,org
Kennisnet,0,org
Bank Insinger de Beaufort,0,org
DB Werk Oberbaustoffe Witten,0,org
Q2555358,0,org
Weinviertler Sparkasse,0,org
Q2556714,0,org
World Food Council,0,org
International Council of Sport Science and Physical Education,0,org
Q2559485,0,org
Belarus Free Theatre,0,org
Q2565226,0,org
Whale and Dolphin Conservation Society,0,org
Euroregion Baltic,0,org
Q2568580,0,org
Small Guild,0,org
88 Generation Students Group,0,org
Q2568981,0,org
Q2569032,0,org
Q2569170,0,org
Wikiwoods,0,org
London Rail,0,org
Fun,0,org
Q2571429,0,org
Wilhelm-Tietjen-Stiftung für Fertilisation,0,org
Sociedad General de Autores y Editores,0,org
Bruthal 6,0,org
SS Leadership Main Office,0,org
Neverland,0,org
Uji,0,org
Muziek Centrum Nederland,0,org
Q2576778,0,org
Grand Forks Air Force Base,0,org
Q2577323,0,org
Q2577742,0,org
Q2578126,0,org
Q2578143,0,org
Durrell Wildlife Conservation Trust,0,org
Q2578836,0,org
Colfax Corporation,0,org
The Spamhaus Project,0,org
Q2583294,0,org
Wings for Life,0,org
Gravitonas,0,org
National Democratic Rally,0,org
Inter-American Center of Tax Administrations,0,org
Thomas Dunne Books,0,org
Wirt Għawdex,0,org
Q2586589,0,org
Q2587191,0,org
Royal Artillery,0,org
Q2587943,0,org
De Jonge Akademie,0,org
American Anthropological Association,0,org
Potter's House Christian Fellowship,0,org
Sisseton Wahpeton Oyate,0,org
Frontrunners,0,org
Q2591013,0,org
Zochrot,0,org
Q2592501,0,org
Stephane & 3G,0,org
Women in Europe for a Common Future,0,org
Ossewabrandwag,0,org
World Arabian Horse Organization,0,org
World Ecological Parties,0,org
World Psychiatric Association,0,org
World University Service,0,org
World Vision International,0,org
Ministry of Interior,0,org
Openbaar Ministerie,0,org
Young Women for Change,0,org
Q2596523,0,org
Q2596848,0,org
Flywest,0,org
Landschap Noord-Holland,0,org
Q2599082,0,org
Santander Network,0,org
IFIUS,0,org
Larbanois – Carrero,0,org
Drive Shaft,0,org
Q2602536,0,org
Millennium Seed Bank Project,0,org
Reformed Comprehensive School Randstad,0,org
International Federation of Little Brothers of the Poor,0,org
Q2603760,0,org
Q2604183,0,org
Q2604556,0,org
Q2605370,0,org
Q2606686,0,org
Q2607944,0,org
Q2608512,0,org
ActionAid,0,org
Q2610156,0,org
CaGeWeB,0,org
Q2610728,0,org
Ministry of Transport,0,org
Q2612651,0,org
Q2613463,0,org
CAF – banco de desarrollo de América Latina,0,org
Q2615897,0,org
Q2616246,0,org
International Federation of Blood Donor Organizations,0,org
Het Zeeuwse Landschap,0,org
Q2619767,0,org
Voorpost,0,org
Q2621275,0,org
New Acropolis,0,org
Aldebaran Robotics,0,org
Norwegian Nobel Institute,0,org
Q2627031,0,org
Zuid-Afrikahuis,0,org
Medbridge,0,org
Q2629131,0,org
Q2629311,0,org
Ukrainian Helsinki Group,0,org
Moscow Helsinki Group,0,org
Q2630971,0,org
Gay–straight alliance,0,org
Q2632246,0,org
MoveOn.org,0,org
Q2635234,0,org
InterVarsity Christian Fellowship,0,org
Rousseau Institute,0,org
Alberta Research Council,0,org
Conselh de la Lenga Occitana,0,org
Asian Cricket Council,0,org
Sister Cities International,0,org
FARO,0,org
STIWOT,0,org
Q2641990,0,org
Q2643046,0,org
Alfred-Weber-Institut für Wirtschaftswissenschaften,0,org
Conservative Party of Armenia,0,org
Seniorenkonvent Ghendt,0,org
Q2647857,0,org
Allgemeine Unfallversicherungsanstalt,0,org
Association of Norwegian Students Abroad,0,org
Allied Council for Japan,0,org
World Steel Association,0,org
The Clutch,0,org
Antifaschistische Aktion/Bundesweite Organisation,0,org
Q2653615,0,org
Arbeitskreis Kluterthöhle,0,org
Q2654258,0,org
Gemini Sound Products,0,org
British–Irish Council,0,org
Shai,0,org
Q2656603,0,org
Q2656639,0,org
Q2657261,0,org
AIDA International,0,org
Fundación Carlos Díaz Vélez,0,org
Q2658162,0,org
Mejlis of the Crimean Tatar People,0,org
Dubai World Central,0,org
The Sons of the Desert,0,org
Q2659279,0,org
Entertainment Services and Technology Association,0,org
Edmund Burke Foundation,0,org
Q2662489,0,org
Franciscan Missionaries of Mary,0,org
Oslo Nye Teater,0,org
Animal Aid,0,org
Reyum Institute of Arts and Culture,0,org
Q2669728,0,org
Stichting Alde Fryske Tsjerken,0,org
United Nations Department of Economic and Social Affairs,0,org
Q2672762,0,org
Religious Technology Center,0,org
Q2674706,0,org
Q2674738,0,org
Het Brabants Landschap,0,org
Royal Union of Belgian Radio Amateurs,0,org
American Institute of Biological Sciences,0,org
Q2677819,0,org
Q2677914,0,org
Public Centre for Social Welfare,0,org
Q2679834,0,org
Elektroboot,0,org
Q2680226,0,org
Center for Agriculture and the Environment,0,org
Wakker Dier,0,org
Q2684351,0,org
Q2684358,0,org
Q2688204,0,org
Landmark Trust,0,org
Oud-Strijders Legioen,0,org
It Fryske Gea,0,org
Q2696949,0,org
Q2697603,0,org
Q2703258,0,org
Q2705970,0,org
FOS Open Scouting,0,org
Soul Survivor,0,org
United States Bridge Federation,0,org
Reina Hispanoamericana,0,org
I Corps,0,org
International Foundation for Protection Officers,0,org
Newfrontiers,0,org
Q2714262,0,org
King's Men,0,org
World Cube Association,0,org
Ásatrúarfélagið,0,org
Group of Five,0,org
Al Haq,0,org
Q2722578,0,org
Chin Woo Athletic Association,0,org
VAP,0,org
Bajrang Dal,0,org
1%CLUB,0,org
Q2727111,0,org
Q2727950,0,org
Royal Galician Academy,0,org
Q2728477,0,org
Q2729278,0,org
elizate,0,org
Humanistisch Verbond,0,org
Gujarat State Road Transport Corporation,0,org
Las Vegas Film Critics Society,0,org
Atban Klann,0,org
Q2735861,0,org
Jugend Eine Welt,0,org
Q2737263,0,org
Q2738315,0,org
Malaria Atlas Project,0,org
Q2738657,0,org
African Academy of Languages,0,org
Ordo Supremus Militaris Templi Hierosolymitani,0,org
International Women's Cricket Council,0,org
Franciscan youth,0,org
Asom Gana Parishad,0,org
Romanian Cultural Institute,0,org
Q2740685,0,org
Q2742697,0,org
Conference of Ambassadors,0,org
Q2743999,0,org
Israel Antiquities Authority,0,org
Q2746093,0,org
National Citizens' Movement for Free Elections,0,org
Ligue Nationale de Handball,0,org
Q2747068,0,org
Q2747609,0,org
Memoria Abierta,0,org
National Union of Women's Suffrage Societies,0,org
Chiro,0,org
Academia Mexicana de la Lengua,0,org
Academy of Toulouse,0,org
Alliance française de Delhi,0,org
Foundation KiKa,0,org
International Spiritual Movement Anjuman Serfaroshan-e-Islam,0,org
Semiconductor Equipment and Materials International,0,org
Amana,0,org
Q2755481,0,org
Hywel Dda Local Health Board,0,org
Save the Elephants,0,org
Q2757544,0,org
Q2757976,0,org
Q2760006,0,org
Q2762841,0,org
Rupayatan,0,org
1001 Club,0,org
Netherlands Arbitration Institute,0,org
Q2773157,0,org
Symbiosis Institute of Computer Studies and Research,0,org
New Israel Fund,0,org
European Platform for Rehabilitation,0,org
Massachusetts Port Authority,0,org
Neot Kedumim,0,org
Q2778795,0,org
Q2779652,0,org
Q2780136,0,org
Q2781888,0,org
Dienst der Hydrografie,0,org
Syrian Islamic Front,0,org
Q2784704,0,org
Q2785300,0,org
Dutch Equal Treatment Commission,0,org
Q2785764,0,org
Q2785953,0,org
Q2786229,0,org
Q2787533,0,org
Q2787806,0,org
The Ten Million Club,0,org
Q2788461,0,org
Q2788880,0,org
Tibetan Children's Villages,0,org
Het Drentse Landschap,0,org
U.S. English,0,org
Gapminder Foundation,0,org
Q2791018,0,org
Q2791284,0,org
Q2792284,0,org
International Union of Basic and Clinical Pharmacology,0,org
Q2794441,0,org
Q2794478,0,org
Q2797307,0,org
Q2797711,0,org
Q2800270,0,org
Q2800936,0,org
Q2801209,0,org
Berkman Center for Internet & Society,0,org
Q2801980,0,org
Q2803062,0,org
Association of Netherlands Municipalities,0,org
Theaterpathologisches Institut,0,org
Q2803361,0,org
Q2804939,0,org
Q2805200,0,org
Fund for UFO Research,0,org
Q2813506,0,org
1er Régiment de Spahis Marocains,0,org
1st Division,0,org
Kazakhstan Institute for Strategic Studies,0,org
Youth Information Service of Kazakhstan,0,org
Cancer Campus,0,org
Q2818905,0,org
AABB,0,org
Q2819048,0,org
Q2819089,0,org
Association pour le développement industriel du Massif Central,0,org
Q2819166,0,org
AHAW,0,org
Q2819210,0,org
AMVETS,0,org
ANF,0,org
Q2819300,0,org
"Association pour la promotion de l'artisanat dans le Massif Central (Le Puy-en-Velay, Haute-Loire)",0,org
ASN Canada FIA,0,org
Q2819534,0,org
Q2822216,0,org
Académie Mallarmé,0,org
French Catholic Academy,0,org
Arab Academy of Damascus,0,org
Académie d'architecture,0,org
Q2822333,0,org
Q2822338,0,org
Q2822348,0,org
Académie de Marine,0,org
Académie de musique du Québec,0,org
Académie de philatélie,0,org
Academia de las Artes y las Ciencias Cinematográficas de España,0,org
Academy of Science Fiction,0,org
Academy of Fine Arts In Łódź,0,org
Kanak Language Academy,0,org
Hanlin Painting Academy,0,org
Académie Internationale d'Héraldique,0,org
AISTS,0,org
Q2822427,0,org
Q2822438,0,org
National Academy of Television Arts and Sciences,0,org
Peruvian Academy of Language,0,org
Q2823657,0,org
Q2823663,0,org
Global Action for Trans Equality,0,org
Q2824082,0,org
ADETEF,0,org
Q2825706,0,org
Affirmation: Gay & Lesbian Mormons,0,org
Q2826587,0,org
Agence de coopération culturelle et technique,0,org
Q2826629,0,org
Q2826707,0,org
Q2826863,0,org
Q2826866,0,org
Q2828210,0,org
Airparif,0,org
Alam El Phan,0,org
Q2834302,0,org
Q2836276,0,org
Central Australian Aboriginal Media Association,0,org
Q2836939,0,org
Société Chimique de France,0,org
Argentine Film Critics Association,0,org
Q2837857,0,org
Q2838013,0,org
Alliance Française of Port Elizabeth,0,org
Q2838170,0,org
Q2838202,0,org
Q2838273,0,org
Q2839415,0,org
Alpha Phi Alpha,0,org
Q2840069,0,org
ZLTO,0,org
Q2840459,0,org
Q2840484,0,org
Ales Groupe,0,org
American Council on Education,0,org
Asylum Party,0,org
Miss North Carolina USA,0,org
Q2842776,0,org
Academy of Achievement,0,org
American Academy of Sleep Medicine,0,org
American Coaster Enthusiasts,0,org
Q2842893,0,org
American Livestock Breeds Conservancy,0,org
American Psychoanalytic Association,0,org
American Society of Clinical Oncology,0,org
American Society of Landscape Architects,0,org
American Unitarian Association,0,org
American Veterinary Medical Association,0,org
Q2843243,0,org
Q2843249,0,org
Q2843332,0,org
Friends of New Germany,0,org
Amis du Monde diplomatique,0,org
Q2843550,0,org
Q2843574,0,org
Q2844087,0,org
Q2845899,0,org
Q2848066,0,org
Q2849971,0,org
Animafac,0,org
Animal Rights Militia,0,org
House of Yahweh,0,org
Les Anneaux de la Mémoire,0,org
Q2852565,0,org
Q2854576,0,org
GATEPAC,0,org
Q2857552,0,org
Appalachian Mountain Club,0,org
Appel de Blois,0,org
Q2858903,0,org
April,0,org
Q2859282,0,org
Q2859405,0,org
Q2859813,0,org
Architects & Engineers for 9/11 Truth,0,org
Areva TA,0,org
Arion,0,org
Q2862103,0,org
Ars Mathematica,0,org
Ars industrialis,0,org
Arte della Seta,0,org
Artisans du Monde,0,org
Q2866416,0,org
Q2866603,0,org
Q2866629,0,org
Q2866765,0,org
Assembly of the Western European Union,0,org
Assemblée des francophones fonctionnaires des organisations internationales,0,org
General Assembly of the Presbyterian Church in Ireland,0,org
Permanent Assembly for Human Rights,0,org
Q2867245,0,org
Q2867251,0,org
Q2867254,0,org
Q2867257,0,org
Q2867260,0,org
Association François-Xavier Bagnoud,0,org
Q2867272,0,org
Q2867273,0,org
Q2867283,0,org
Q2867322,0,org
Association agréée de surveillance de la qualité de l'air,0,org
Q2867326,0,org
Q2867342,0,org
Q2867348,0,org
Q2867374,0,org
Canadian Association of Physicists,0,org
Bilal Xhaferri Cultural Association,0,org
Q2867407,0,org
Q2867414,0,org
Q2867423,0,org
Q2867424,0,org
Q2867426,0,org
Q2867433,0,org
Q2867438,0,org
Q2867441,0,org
Q2867451,0,org
Q2867455,0,org
Q2867483,0,org
Q2867487,0,org
Association des Audionautes,0,org
Q2867506,0,org
Q2867512,0,org
Q2867513,0,org
Q2867514,0,org
Q2867518,0,org
Q2867519,0,org
Q2867522,0,org
Q2867524,0,org
Q2867540,0,org
Q2867547,0,org
Q2867548,0,org
Q2867558,0,org
Q2867563,0,org
Q2867568,0,org
Q2867576,0,org
Q2867577,0,org
Association of French-language planetariums,0,org
Japan Advertising Photographers' Association,0,org
Q2867592,0,org
Q2867594,0,org
Q2867598,0,org
Q2867599,0,org
Q2867602,0,org
Association des professionnels navigants de l'aviation,0,org
Q2867609,0,org
Association des sociologues enseignants du supérieur,0,org
Q2867619,0,org
Q2867620,0,org
Q2867622,0,org
Association of Indian Universities,0,org
Canadian Association of Zoos and Aquariums,0,org
Q2867635,0,org
Q2867638,0,org
Q2867641,0,org
Q2867651,0,org
Q2867660,0,org
Association for Women in Mathematics,0,org
Q2867689,0,org
Association francophone de comptabilité,0,org
Association francophone des utilisateurs du Net,0,org
Q2867704,0,org
Q2867706,0,org
Q2867707,0,org
Q2867715,0,org
Q2867716,0,org
Q2867717,0,org
Q2867718,0,org
Q2867719,0,org
Q2867721,0,org
Q2867726,0,org
Q2867728,0,org
Q2867733,0,org
Q2867736,0,org
Q2867738,0,org
French Society of Cinematographers,0,org
Q2867748,0,org
Q2867749,0,org
Q2867750,0,org
Q2867752,0,org
Q2867756,0,org
Q2867757,0,org
Q2867759,0,org
Q2867761,0,org
Q2867762,0,org
Q2867766,0,org
Q2867768,0,org
Q2867769,0,org
Association française pour l'information scientifique,0,org
Q2867771,0,org
Q2867776,0,org
Q2867780,0,org
Q2867782,0,org
Canadian Cat Association,0,org
Q2867800,0,org
Association internationale antimilitariste,0,org
International Religious Liberty Association,0,org
International Association of Economic and Social Councils and Similar Institutions,0,org
International Association of Democratic Lawyers,0,org
International Zoo Educators Association,0,org
International Association of Quebec Studies,0,org
Q2867844,0,org
Association Malienne des Droits de l'Homme,0,org
Moroccan Association of Human Rights,0,org
Canadian Medical Association,0,org
Q2867875,0,org
Asociación Mutual Israelita Argentina,0,org
Q2867883,0,org
Q2867888,0,org
Q2867889,0,org
Q2867892,0,org
Q2867894,0,org
Association nationale des moniteurs de plongée,0,org
Q2867899,0,org
Q2867902,0,org
Q2867910,0,org
Q2867911,0,org
Association Nationale pour le Développement des Arts de la Mode,0,org
Association négaWatt,0,org
Association of European Rarities Committees,0,org
Accreditation Council for Business Schools and Programs,0,org
Q2867941,0,org
Q2867942,0,org
Q2867945,0,org
Association for the Defence of the Memory of Marshal Pétain,0,org
Q2867948,0,org
